City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
353,Merzifon,40.8733,35.4631,22.7,50,0,7.2,TR,1695571583
354,Kailua-kona,19.6406,-155.9956,23.98,83,20,3.13,US,1695571583
355,Kuqa,41.7278,82.9364,15.58,58,2,3.19,CN,1695571583
356,Coquimbo,-29.9533,-71.3436,16.85,72,0,5.14,CL,1695571583
357,Chilecito,-29.1619,-67.4974,23.7,50,62,4.58,AR,1695571584
358,Rikaze,29.25,88.8833,12.09,53,85,2.63,CN,1695571584
359,Cooma,-36.2333,149.1333,4.96,80,0,0.95,AU,1695571584
360,Mtwara,-10.2667,40.1833,24.57,76,56,3.67,TZ,1695571584
361,Revda,56.801,59.9303,13.54,82,1,2.37,RU,1695571584
362,Griffith,41.5284,-87.4237,22.83,59,0,3.6,US,1695571584
363,Kingston,17.997,-76.7936,31.25,77,20,2.06,JM,1695571584
364,Veshkayma,54.05,47.1333,16.08,41,0,2.42,RU,1695571584
365,Floro,61.5996,5.0328,13.87,76,100,8.75,NO,1695571584
366,Peace river,56.2501,-117.286,8.7,100,75,3.6,CA,1695571584
367,Kalabo,-14.97,22.6814,33.86,13,28,1.52,ZM,1695571584
368,Plettenberg bay,-34.0527,23.3716,16.15,95,100,8.56,ZA,1695571409
369,Rabaul,-4.1967,152.1721,25.59,84,100,2.76,PG,1695571584
370,Brisas de zicatela,15.8369,-97.0419,30.51,65,19,1.35,MX,1695571585
371,Saint johnsbury,44.4192,-72.0151,19.87,73,0,0.0,US,1695571380
372,Hereford,52.0568,-2.7148,19.78,79,80,2.24,GB,1695571585
373,Thurso,58.5927,-3.5259,15.14,79,100,6.92,GB,1695571585
374,Peterhead,57.5058,-1.7981,16.22,93,100,9.25,GB,1695571585
375,Achinsk,56.2694,90.4993,1.5,92,56,2.5,RU,1695571585
376,Murun-kuren,49.6342,100.1625,9.8,61,100,2.86,MN,1695571585
377,Ksar chellala,35.2122,2.3189,27.64,24,1,3.75,DZ,1695571585
378,Dryden,49.7833,-92.7503,15.16,82,100,4.12,CA,1695571585
379,Amir timur,41.0194,68.9408,22.67,24,0,3.81,UZ,1695571585
380,Nar'yan-mar,67.6713,53.087,12.99,96,100,5.18,RU,1695571586
381,San patricio,28.017,-97.5169,33.97,53,11,5.16,US,1695571586
382,Turpan,42.9333,89.1667,19.07,45,97,3.85,CN,1695571586
383,Zhelezinka,53.54,75.3072,8.09,84,100,1.64,KZ,1695571586
384,Nyaunglebin,17.95,96.7333,25.44,94,1,1.54,MM,1695571586
385,Imbituba,-28.24,-48.6703,25.48,81,82,6.46,BR,1695571586
386,George town,5.4112,100.3354,27.23,94,40,1.54,MY,1695571586
387,Nova sintra,14.8667,-24.7167,24.83,77,84,3.71,CV,1695571586
388,Balaklava,44.5,33.6,22.99,58,0,1.55,UA,1695571586
389,Camalu,30.85,-116.0667,23.7,72,0,3.22,MX,1695571587
390,Bandarbeyla,9.4942,50.8122,26.31,81,21,12.17,SO,1695571587
391,Wynyard,-41.0,145.7167,10.1,95,63,3.61,AU,1695571587
392,Ola,59.5833,151.2833,3.97,73,100,1.99,RU,1695571587
393,Mont-tremblant,46.1949,-74.6264,19.09,72,1,1.03,CA,1695571316
394,Nadi,-17.8,177.4167,23.0,100,100,2.57,FJ,1695571587
395,Souillac,-20.5167,57.5167,24.21,64,75,4.63,MU,1695571587
396,Nyrob,60.733,56.7202,13.67,81,0,2.79,RU,1695571587
397,Gamboma,-1.8764,15.8644,29.39,59,91,1.15,CG,1695571587
398,Pushkino,56.0172,37.8667,23.16,49,47,3.13,RU,1695571587
399,Mombetsu,44.3525,143.3525,12.37,82,20,2.46,JP,1695571456
400,Enewetak,11.3474,162.3373,28.97,80,90,8.8,MH,1695571587
401,Gadzhiyevo,69.2551,33.3362,6.85,75,100,4.56,RU,1695571430
402,Vila velha,-20.3297,-40.2925,32.97,58,0,6.17,BR,1695571588
403,Homer,59.6425,-151.5483,5.94,88,75,2.06,US,1695571588
404,Puerto penasco,31.3167,-113.5333,31.45,41,0,2.3,MX,1695571588
405,Paramonga,-10.6667,-77.8333,21.41,76,17,4.33,PE,1695571588
406,Francistown,-21.17,27.5079,32.73,12,23,3.95,BW,1695571588
407,Revelstoke,50.9832,-118.2023,10.01,93,100,1.03,CA,1695571588
408,Kolonia,50.9333,6.95,21.57,50,0,5.14,DE,1695571321
409,Chaman,30.9236,66.4512,19.86,14,0,3.02,PK,1695571588
410,Alofi,-19.0595,-169.9187,21.94,56,100,5.66,NU,1695571588
411,Labuan,5.2767,115.2417,27.2,88,20,0.0,MY,1695571588
412,Codrington,-38.2667,141.9667,13.08,70,85,2.35,AU,1695571589
413,Umm kaddadah,13.6017,26.6876,37.55,13,30,3.78,SD,1695571589
414,Nola,40.922,14.5329,20.78,73,74,2.33,IT,1695571589
415,Buka,40.8108,69.1986,17.79,26,0,2.22,UZ,1695571589
416,Juneau,58.3019,-134.4197,7.9,97,100,0.0,US,1695571589
417,Eenhana,-17.4667,16.3333,33.76,16,41,4.91,NA,1695571589
418,Kavaratti,10.5669,72.642,28.2,78,99,5.05,IN,1695571589
419,Awjilah,29.1081,21.2869,34.61,18,0,3.62,LY,1695571589
420,Maceio,-9.6658,-35.7353,29.69,65,40,5.14,BR,1695571589
421,Cockburn town,21.4612,-71.1419,29.27,79,73,8.64,TC,1695571589
422,Soio,-6.1349,12.3689,25.25,78,33,4.54,AO,1695571590
423,Deblin,51.5591,21.8483,18.88,58,99,2.72,PL,1695571590
424,Qadirpur ran,30.2924,71.6712,30.94,51,5,3.88,PK,1695571590
425,Iisalmi,63.5592,27.1907,11.36,93,41,2.93,FI,1695571590
426,Porto novo,6.4965,2.6036,27.9,92,100,1.33,BJ,1695571590
427,Ulety,51.3572,112.4849,9.07,92,100,1.79,RU,1695571590
428,Maposeni,-10.5833,35.4,27.53,27,24,2.62,TZ,1695571591
429,Mandal,25.45,74.5667,26.58,72,97,2.97,IN,1695571591
430,Illizi,26.4833,8.4667,40.89,9,10,4.65,DZ,1695571591
431,Ngetkib,7.3645,134.5148,27.14,89,75,7.2,PW,1695571591
432,Trairi,-3.2778,-39.2689,31.69,52,0,7.38,BR,1695571355
433,La sierpe,2.8518,-77.6155,29.14,75,100,2.21,CO,1695571591
434,Young,-32.6833,-57.6333,15.58,84,100,4.99,UY,1695571292
435,Roma,43.2128,-75.4557,16.51,75,75,2.57,US,1695571568
436,Arad,46.3333,21.75,18.95,92,100,3.1,RO,1695571452
437,Veraval,20.9,70.3667,27.28,86,32,4.67,IN,1695571592
438,Djambala,-2.5447,14.7533,25.99,66,98,1.75,CG,1695571592
439,Lumphat,13.4878,106.9816,23.71,98,99,1.01,KH,1695571573
440,Keflavik,64.0049,-22.5624,9.95,76,100,9.77,IS,1695571592
441,Bakhchysarai,44.75,33.8667,21.69,66,0,1.06,UA,1695571592
442,Pudozh,61.8099,36.5345,13.79,92,100,3.58,RU,1695571592
443,Inari,68.906,27.0288,7.11,95,100,1.64,FI,1695571592
444,Goure,13.9835,10.2704,33.59,31,97,2.32,NE,1695571593
445,Puerto cabezas,14.0351,-83.3888,30.98,79,40,3.09,NI,1695571571
446,Port-vila,-17.7338,168.3219,19.78,100,20,1.03,VU,1695571593
447,Viedma,-40.8135,-62.9967,16.31,28,0,2.38,AR,1695571593
448,Casas grandes,30.3667,-107.95,26.06,30,0,0.18,MX,1695571593
449,Hasaki,35.7333,140.8333,19.22,58,43,7.02,JP,1695571593
450,Manokwari,-0.8667,134.0833,25.2,83,100,1.97,ID,1695571594
451,Jinka,5.65,36.65,20.68,66,81,1.88,ET,1695571594
452,Rapla,59.0072,24.7928,14.84,78,1,4.23,EE,1695571594
453,Grass valley,39.2191,-121.0611,19.69,57,0,2.06,US,1695571594
454,Pariaman,-0.619,100.12,24.03,79,100,1.68,ID,1695571594
455,Irymple,-34.25,142.1667,20.36,36,93,5.05,AU,1695571594
456,Zhigalovo,54.8097,105.1578,7.37,91,100,1.65,RU,1695571594
457,Kuytun,54.3419,101.5036,5.05,75,100,2.51,RU,1695571594
458,Fale old settlement,-9.3852,-171.2468,27.9,81,93,11.79,TK,1695571595
459,Del rio,29.3627,-100.8968,33.46,56,0,4.12,US,1695571595
460,'ali sabieh,11.1558,42.7125,31.07,43,77,1.35,DJ,1695571595
461,Chuzhou,32.3219,118.2978,19.96,95,89,1.88,CN,1695571595
462,Idri,27.5,13.2667,38.55,10,0,1.84,LY,1695571595
463,Namsos,64.4662,11.4957,12.03,71,40,1.54,NO,1695571595
464,Tshikapa,-6.4167,20.8,31.32,45,93,2.52,CD,1695571595
465,Homs,34.7268,36.7234,26.97,39,0,5.12,SY,1695571595
466,Ellsworth,44.5434,-68.4195,18.42,86,0,0.0,US,1695571595
467,Erdenet,49.0333,104.0833,6.66,87,29,1.68,MN,1695571596
468,Fort mcmurray,56.7268,-111.381,16.77,77,75,4.63,CA,1695571596
469,Cape coast,5.1053,-1.2466,26.16,82,84,5.31,GH,1695571437
470,Tateyama,34.9833,139.8667,21.72,69,34,7.59,JP,1695571596
471,Atar,20.5169,-13.0499,41.99,10,0,5.01,MR,1695571596
472,Ghanzi,-21.5667,21.7833,34.67,10,65,6.88,BW,1695571596
473,Christchurch,-43.5333,172.6333,3.3,88,14,1.03,NZ,1695570988
474,Spring creek,40.7266,-115.5859,12.39,26,66,0.63,US,1695571596
475,Shuya,56.8487,41.3883,16.26,51,20,3.4,RU,1695571596
476,Iznalloz,37.3926,-3.5276,30.87,26,8,1.17,ES,1695571597
477,Ipinda,-9.4833,33.9,27.16,42,21,0.8,TZ,1695571597
478,Kondagaon,19.6,81.6667,22.45,95,100,1.48,IN,1695571597
479,Alenquer,-1.9417,-54.7383,37.5,31,15,2.26,BR,1695571394
480,Aoulef,26.9667,1.0833,43.82,7,19,4.0,DZ,1695571597
481,Sao tome,0.3365,6.7273,29.02,74,75,3.09,ST,1695571597
482,Nantucket,41.2835,-70.0995,17.27,94,100,6.69,US,1695571597
483,Constitucion,-35.3333,-72.4167,14.33,55,6,5.06,CL,1695571597
484,Minab,27.1467,57.0801,32.44,37,10,1.73,IR,1695571597
485,Taro,-8.3862,115.28,21.03,95,45,0.23,ID,1695571597
486,Primero de mayo,-32.2552,-58.4228,15.47,84,100,5.3,AR,1695571597
487,Churachandpur,24.3333,93.6667,19.74,99,100,0.92,IN,1695571597
488,Hickory,35.7332,-81.3412,24.87,66,20,1.54,US,1695571598
489,Vorkuta,67.5,64.0,13.78,88,98,7.56,RU,1695571598
490,Ouani,-12.1322,44.4258,25.33,77,41,1.55,KM,1695571598
491,Verkhniy mamon,50.1635,40.3832,19.74,29,4,3.7,RU,1695571598
492,Fauske,67.2588,15.3918,10.53,84,95,2.14,NO,1695571598
493,Dunedin,-45.8742,170.5036,5.45,76,1,1.34,NZ,1695571598
494,Pitimbu,-7.4706,-34.8086,29.33,73,39,5.82,BR,1695571598
495,Sars,56.5502,57.1366,14.84,73,0,2.49,RU,1695571598
496,Sola,-13.8833,167.55,25.83,74,68,7.81,VU,1695571598
497,Yuzhno-kurilsk,44.0306,145.8556,13.77,86,1,2.46,RU,1695571598
498,Broome,42.2506,-75.833,15.67,94,100,4.12,US,1695571599
499,Dhoro naro,25.5,69.5667,31.94,54,13,7.45,PK,1695571599
500,Itupiranga,-5.1347,-49.3267,37.18,29,5,1.74,BR,1695571599
501,Adrar,20.5022,-10.0711,40.96,9,2,6.42,MR,1695571599
502,Mar del plata,-38.0023,-57.5575,12.75,61,0,4.63,AR,1695571599
503,Behshahr,36.6923,53.5526,22.97,81,6,0.5,IR,1695571599
504,Ratnagiri,16.9833,73.3,26.47,87,100,3.19,IN,1695571599
505,Sao jose da coroa grande,-8.8978,-35.1478,27.37,71,48,4.9,BR,1695571599
506,Santyoku,37.4406,129.1708,20.11,66,100,1.27,KR,1695571599
507,Alaghsas,17.0187,8.0168,38.94,21,20,2.06,NE,1695571599
508,Smithers,54.7804,-127.1743,3.18,100,40,0.0,CA,1695571599
509,Santa marta de ortigueira,43.6833,-7.85,22.55,58,70,4.62,ES,1695571599
510,Mitu,1.1983,-70.1733,31.84,54,99,0.58,CO,1695571599
511,Kerikeri,-35.2268,173.9474,11.06,91,100,0.45,NZ,1695571600
512,Mata-utu,-13.2816,-176.1745,26.95,79,99,11.35,WF,1695571358
513,Prince albert,53.2001,-105.7677,11.97,87,75,5.66,CA,1695571600
514,Callao,-12.0667,-77.15,22.07,77,75,4.12,PE,1695571600
515,Grand baie,-20.0182,57.5802,24.26,66,9,2.24,MU,1695571574
516,Santo antonio,-6.3106,-35.4789,31.48,46,69,6.85,BR,1695571600
517,Yorkton,51.2167,-102.4677,13.91,94,100,4.12,CA,1695571600
518,Nagqu,31.5,92.0,2.57,94,97,2.97,CN,1695571600
519,Gargalianoi,37.0667,21.6333,27.42,77,100,2.45,GR,1695571600
520,Taquaritinga,-21.4061,-48.5047,40.37,17,95,0.96,BR,1695571600
521,Solleftea,63.1667,17.2667,12.92,64,20,2.74,SE,1695571600
522,Am timan,11.0297,20.2827,30.23,60,15,0.81,TD,1695571600
523,Fada,9.5667,8.3,23.33,89,91,1.76,NG,1695571600
524,Naze,28.3667,129.4833,25.51,82,51,6.48,JP,1695571421
525,Beyla,8.6833,-8.6333,26.09,83,74,2.75,GN,1695571600
526,Pierre,44.3683,-100.351,17.51,85,100,7.72,US,1695571601
527,Urjala,61.0833,23.5333,13.8,82,7,3.65,FI,1695571601
528,Villa de soto,-30.8552,-64.9995,23.56,55,100,0.63,AR,1695571601
529,Kushtagi,15.7667,76.2,24.29,81,100,5.59,IN,1695571601
530,Antsiranana,-12.2787,49.2917,23.68,77,8,8.18,MG,1695571601
531,Guarapari,-20.6667,-40.4975,32.16,60,34,7.9,BR,1695571328
532,Scottburgh,-30.2867,30.7532,18.9,92,100,7.94,ZA,1695571601
533,Valparaiso,-33.0393,-71.6273,19.13,62,0,4.12,CL,1695571542
534,Praia da vitoria,38.7333,-27.0667,21.73,57,2,4.01,PT,1695571601
535,Shalkar,47.8288,59.6258,18.03,30,6,3.8,KZ,1695571601
536,Petukhovo,55.0692,67.9019,16.56,71,98,3.12,RU,1695571601
537,Kuanda,56.3161,116.0806,7.65,69,100,0.36,RU,1695571602
538,Bardai,11.65,7.2333,30.64,49,100,2.24,NG,1695571602
539,Alacranes,22.7675,-81.5675,30.27,60,92,2.87,CU,1695571602
540,Gombi,10.1614,12.7399,30.87,51,24,0.94,NG,1695571602
541,Pamanukan,-6.2842,107.8106,25.52,70,69,1.79,ID,1695571602
542,Hengchun,22.0042,120.7439,27.81,79,9,5.94,TW,1695571602
543,Okhotsk,59.3833,143.3,4.6,93,100,4.43,RU,1695571502
544,As sulayyil,20.4607,45.5779,35.46,14,5,4.34,SA,1695571602
545,Baruun-urt,46.6806,113.2792,9.26,67,23,2.21,MN,1695571602
546,Gurupa,-1.405,-51.64,36.73,35,4,1.93,BR,1695571602
547,Moyale,3.5167,39.0584,25.72,40,87,3.84,KE,1695571602
548,Murudeshwara,14.0943,74.4845,25.95,89,100,1.94,IN,1695571603
549,Flying fish cove,-10.4217,105.6791,23.82,94,100,5.14,CX,1695571603
